"src/sprites/items/rubyidol.png","item","Ruby Idol","Ruby Caves (Ember Hollow)","chain-rubyc","Ruby Idol — a giant glowing ruby carved into a smiling face, gold base. Step 7 of 7 in the ""Ruby Caves"" merge chain, so it must read as the crown of the chain: a small monument, radiant, unmistakably the best. One step up from the Ruby Crown, and its outline must be clearly different from it. Ember Hollow palette — ember orange, magma red, obsidian purple-black, ash grey. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/shellchip.png","item","Shell Chip","Shell Bed (Tidal Shallows)","chain-shellc","Shell Chip — a small pink shell fragment. Step 1 of 7 in the ""Shell Bed"" merge chain, so it must read as the smallest, plainest thing in its chain — tiny, humble, no decoration. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/seashell.png","item","Sea Shell","Shell Bed (Tidal Shallows)","chain-shellc","Sea Shell — a single pink scallop shell. Step 2 of 7 in the ""Shell Bed"" merge chain, so it must read as a step up: a little bigger, a little tidier, still found rather than made. One step up from the Shell Chip, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/bigshell.png","item","Great Shell","Shell Bed (Tidal Shallows)","chain-shellc","Great Shell — a big spiral conch. Step 3 of 7 in the ""Shell Bed"" merge chain, so it must read as clearly made, not found: neat shape, one small metal or painted detail. One step up from the Sea Shell, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/nautilus.png","item","Nautilus","Shell Bed (Tidal Shallows)","chain-shellc","Nautilus — a striped nautilus shell. Step 4 of 7 in the ""Shell Bed"" merge chain, so it must read as handsome: richer colour, a trim or a band, a faint sheen. One step up from the Great Shell, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/shellhorn.png","item","Shell Horn","Shell Bed (Tidal Shallows)","chain-shellc","Shell Horn — a conch horn with a gold mouthpiece. Step 5 of 7 in the ""Shell Bed"" merge chain, so it must read as precious: fine detailing, gold or gem accents, a soft glow around it. One step up from the Nautilus, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/shellthrone.png","item","Shell Throne","Shell Bed (Tidal Shallows)","chain-shellc","Shell Throne — a throne made of a giant scallop shell. Step 6 of 7 in the ""Shell Bed"" merge chain, so it must read as a showpiece: ornate, glowing, a few floating motes of light. One step up from the Shell Horn, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/shellpalace.png","item","Shell Palace","Shell Bed (Tidal Shallows)","chain-shellc","Shell Palace — a palace built of giant spiral shells on a pink sandbar. Step 7 of 7 in the ""Shell Bed"" merge chain, so it must read as the crown of the chain: a small monument, radiant, unmistakably the best. One step up from the Shell Throne, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/kelpleaf.png","item","Kelp Leaf","Kelp Forest (Tidal Shallows)","chain-kelp","Kelp Leaf — a single wavy kelp leaf. Step 1 of 7 in the ""Kelp Forest"" merge chain, so it must read as the smallest, plainest thing in its chain — tiny, humble, no decoration. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/kelpfrond.png","item","Kelp Frond","Kelp Forest (Tidal Shallows)","chain-kelp","Kelp Frond — a tall kelp frond with air bladders. Step 2 of 7 in the ""Kelp Forest"" merge chain, so it must read as a step up: a little bigger, a little tidier, still found rather than made. One step up from the Kelp Leaf, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/kelpcoil.png","item","Kelp Coil","Kelp Forest (Tidal Shallows)","chain-kelp","Kelp Coil — a coiled rope of kelp. Step 3 of 7 in the ""Kelp Forest"" merge chain, so it must read as clearly made, not found: neat shape, one small metal or painted detail. One step up from the Kelp Frond, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/kelpbale.png","item","Kelp Bale","Kelp Forest (Tidal Shallows)","chain-kelp","Kelp Bale — a bundled bale of kelp. Step 4 of 7 in the ""Kelp Forest"" merge chain, so it must read as handsome: richer colour, a trim or a band, a faint sheen. One step up from the Kelp Coil, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/kelpgrove.png","item","Kelp Grove","Kelp Forest (Tidal Shallows)","chain-kelp","Kelp Grove — a tall swaying kelp tree. Step 5 of 7 in the ""Kelp Forest"" merge chain, so it must read as precious: fine detailing, gold or gem accents, a soft glow around it. One step up from the Kelp Bale, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/kelpheart.png","item","Tide Grove","Kelp Forest (Tidal Shallows)","chain-kelp","Tide Grove — a hut woven from kelp with glowing windows. Step 6 of 7 in the ""Kelp Forest"" merge chain, so it must read as a showpiece: ornate, glowing, a few floating motes of light. One step up from the Kelp Grove, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/kelpcathedral.png","item","Kelp Cathedral","Kelp Forest (Tidal Shallows)","chain-kelp","Kelp Cathedral — a towering spire of woven kelp and glowing lanterns. Step 7 of 7 in the ""Kelp Forest"" merge chain, so it must read as the crown of the chain: a small monument, radiant, unmistakably the best. One step up from the Tide Grove, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/grit.png","item","Grain of Grit","Pearl Diving (Tidal Shallows)","chain-pearlc","Grain of Grit — a tiny grain of sand. Step 1 of 7 in the ""Pearl Diving"" merge chain, so it must read as the smallest, plainest thing in its chain — tiny, humble, no decoration. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/seedpearl.png","item","Seed Pearl","Pearl Diving (Tidal Shallows)","chain-pearlc","Seed Pearl — a tiny pearl in a small open shell. Step 2 of 7 in the ""Pearl Diving"" merge chain, so it must read as a step up: a little bigger, a little tidier, still found rather than made. One step up from the Grain of Grit, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/pearl.png","item","Pearl","Pearl Diving (Tidal Shallows)","chain-pearlc","Pearl — a big lustrous pearl in an oyster. Step 3 of 7 in the ""Pearl Diving"" merge chain, so it must read as clearly made, not found: neat shape, one small metal or painted detail. One step up from the Seed Pearl, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/pearlstrand.png","item","Pearl Strand","Pearl Diving (Tidal Shallows)","chain-pearlc","Pearl Strand — a looped strand of pearls. Step 4 of 7 in the ""Pearl Diving"" merge chain, so it must read as handsome: richer colour, a trim or a band, a faint sheen. One step up from the Pearl, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/pearlcrown.png","item","Pearl Crown","Pearl Diving (Tidal Shallows)","chain-pearlc","Pearl Crown — a silver crown set with pearls. Step 5 of 7 in the ""Pearl Diving"" merge chain, so it must read as precious: fine detailing, gold or gem accents, a soft glow around it. One step up from the Pearl Strand, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/pearlorb.png","item","Pearl Orb","Pearl Diving (Tidal Shallows)","chain-pearlc","Pearl Orb — a huge glowing pearl on a coral stand. Step 6 of 7 in the ""Pearl Diving"" merge chain, so it must read as a showpiece: ornate, glowing, a few floating motes of light. One step up from the Pearl Crown, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/pearlpalace.png","item","Pearl Palace","Pearl Diving (Tidal Shallows)","chain-pearlc","Pearl Palace — a palace of pearly domes rising from the waves. Step 7 of 7 in the ""Pearl Diving"" merge chain, so it must read as the crown of the chain: a small monument, radiant, unmistakably the best. One step up from the Pearl Orb, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/coralbud.png","item","Coral Bud","Coral Reef (Tidal Shallows)","chain-coralc","Coral Bud — a tiny coral bud. Step 1 of 7 in the ""Coral Reef"" merge chain, so it must read as the smallest, plainest thing in its chain — tiny, humble, no decoration. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/coralsprig.png","item","Coral Sprig","Coral Reef (Tidal Shallows)","chain-coralc","Coral Sprig — a small branching coral. Step 2 of 7 in the ""Coral Reef"" merge chain, so it must read as a step up: a little bigger, a little tidier, still found rather than made. One step up from the Coral Bud, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/coralfan.png","item","Coral Fan","Coral Reef (Tidal Shallows)","chain-coralc","Coral Fan — a wide pink sea fan. Step 3 of 7 in the ""Coral Reef"" merge chain, so it must read as clearly made, not found: neat shape, one small metal or painted detail. One step up from the Coral Sprig, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/coralcrown.png","item","Coral Crown","Coral Reef (Tidal Shallows)","chain-coralc","Coral Crown — a crown of branching coral. Step 4 of 7 in the ""Coral Reef"" merge chain, so it must read as handsome: richer colour, a trim or a band, a faint sheen. One step up from the Coral Fan, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
